Date,Open,High,Low,Close,Adj Close,Volume
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.06540298461914,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,26.45656967163086,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.2025146484375,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.028560638427734,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,25.98736000061035,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,25.51814842224121,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,25.54104232788086,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.26727294921875,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.039514541625977,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,25.40070152282715,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,25.55024528503418,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,25.508832931518555,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,24.797954559326172,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,24.945188522338867,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.31943130493164,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,24.64151382446289,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.304079055786133,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.294876098632812,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.320180892944336,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,25.70438003540039,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,25.720491409301758,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,25.589344024658203,109705600
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,25.71818733215332,45903600
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,25.667570114135742,108776000
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,25.642257690429688,114115200
2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,25.426008224487305,144649200
2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.189050674438477,148347600
2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,25.283374786376953,106112000
2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.10162925720215,137298000
2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,25.294876098632812,104782000
2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,25.5433406829834,119994800
2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,25.794103622436523,108273200
2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,26.215110778808594,137610400
2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.065574645996094,105497600
2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,26.50037956237793,174935200
2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,26.50037956237793,136127200
2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,26.64531707763672,186098000
2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,26.679824829101562,177404400
2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,26.833969116210938,111117600
2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,26.905284881591797,85700000
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,26.930585861206055,95132800
2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,26.753450393676758,104343600
2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,26.806360244750977,56998000
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,26.976598739624023,73187600
2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,26.861572265625,83623600
2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,26.854671478271484,60158000
2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,26.64531707763672,122345200
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,26.721242904663086,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,26.691326141357422,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,26.82706642150879,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.126144409179688,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.374601364135742,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.402210235595703,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,27.54944610595703,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,27.434423446655273,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.386104583740234,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,27.606962203979492,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,27.604656219482422,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,27.556346893310547,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,27.606962203979492,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,27.625370025634766,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,27.600055694580078,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.039470672607422,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.05327033996582,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.055566787719727,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,27.981952667236328,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,27.917537689208984,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,29.619972229003906,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.56935691833496,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,29.69588851928711,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,29.974254608154297,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.259532928466797,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.376863479614258,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,30.59636116027832,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,30.52704620361328,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,30.797374725341797,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.197097778320312,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.31032371520996,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.27334976196289,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,31.35884666442871,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,31.58527374267578,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,31.680007934570312,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,31.54600715637207,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,31.576034545898438,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,31.638404846191406,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,31.652286529541016,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,32.29925537109375,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.10746765136719,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,32.29692459106445,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.19527053833008,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.23685836791992,69785200
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.11669921875,74828800
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.04277038574219,88623600
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,32.149051666259766,78451200
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,32.16291046142578,69686800
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,32.1143913269043,61236400
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,32.45405197143555,102767200
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,32.507198333740234,76928000
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,32.34544372558594,175540000
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,32.685115814208984,86168000
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,32.310794830322266,158119600
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,32.675846099853516,103440800
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,32.560325622558594,81385200
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,32.495635986328125,89582400
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,32.551082611083984,94300400
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,33.22577667236328,133499200
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,33.29970932006836,116760000
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,33.255802154541016,84829200
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,33.19342803955078,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,33.20267105102539,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,33.44989776611328,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,33.27660369873047,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,33.19342803955078,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.11949920654297,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.0802116394043,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,32.7243766784668,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,32.763671875,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,32.590362548828125,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,32.77059555053711,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,32.625022888183594,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,32.5048828125,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,32.91155242919922,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,32.87226486206055,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.188804626464844,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,33.39445877075195,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.19804763793945,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.22345733642578,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.19111251831055,83441600
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,33.868106842041016,134411600
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.08298873901367,181408800
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,33.97901153564453,182788000
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,33.856544494628906,93487600
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,34.41801071166992,109310800
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,35.35379409790039,195009600
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,35.580223083496094,156521600
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,35.411556243896484,103222800
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,35.717803955078125,109020400
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,36.21663284301758,130108000
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.12382507324219,104038800
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.07046890258789,80194000
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,34.859375,203070800
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,35.39067840576172,134272800
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,35.51131820678711,107843200
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,35.727088928222656,91865600
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,35.68300247192383,79675600
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,35.57627868652344,76712000
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,35.69924545288086,76942400
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,35.638916015625,87710400
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,35.65283966064453,80507600
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,35.441715240478516,97804800
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,35.539146423339844,65616400
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.065818786621094,111082800
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,35.71316909790039,101326800
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,35.833805084228516,106499600
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.04725646972656,84278400
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,35.959110260009766,85003200
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,34.56471633911133,259530800
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,33.738765716552734,289229200
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.01020812988281,136661600
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,33.67843246459961,126124800
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,33.47660446166992,128661600
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.00794982910156,201444400
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,33.95222854614258,130165600
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,33.64365005493164,99600400
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,33.84316635131836,85063200
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,33.78749084472656,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,33.93830108642578,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,33.83156967163086,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.3466682434082,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,33.83389663696289,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.335079193115234,125997600
